timestamp,epoch,split,loss,iou,precision,recall,f1,accuracy
2025-11-02T08:27:09.134070,1,train,1.275857078631719,0.282211963244093,0.362650923182567,0.4975011693313718,0.378575502506253,0.9698418172200521
2025-11-02T08:27:09.134070,1,val,1.1728362401326498,0.3764929551755389,0.6039206173022588,0.43858823377639056,0.4838952781151594,0.9884626515706381
2025-11-02T08:27:38.926153,2,train,1.1375095121065775,0.3688591579308559,0.4548674136827079,0.5963110964050672,0.47877849664923494,0.9820137405395508
2025-11-02T08:27:38.926153,2,val,1.0716672571500143,0.40934365487347046,0.47551284929116566,0.6882814296831687,0.5255311333997175,0.9691911315917969
2025-11-02T08:28:09.175164,3,train,1.050764550169309,0.4010461509328646,0.48633712526798867,0.6341200388455763,0.5149328220408681,0.9840925979614258
2025-11-02T08:28:09.175164,3,val,0.9989829436937968,0.4599857822929819,0.5354524260511001,0.7086016216874123,0.5770531076234526,0.9721599324544271
2025-11-02T08:28:43.407833,4,train,0.972223237156868,0.4172509358120927,0.49563117481108443,0.6539268949721009,0.5313635914570329,0.9846357727050781
2025-11-02T08:28:43.407833,4,val,0.9382658680280049,0.4472195910817633,0.49651233972981573,0.7445489239692687,0.5594956402925445,0.9644986724853516
2025-11-02T08:29:17.490386,5,train,0.8890710347890853,0.4519496438015873,0.5340874516451731,0.6688030694052577,0.5633085956618973,0.9873289426167806
2025-11-02T08:29:17.490386,5,val,0.856554407676061,0.43355941166480383,0.47693588078022003,0.7402010742823283,0.5569339699861949,0.9832340240478515
2025-11-02T08:29:52.278971,6,train,0.8132480425635974,0.46720855000428857,0.5442220915248618,0.6842076568057139,0.5793719054454042,0.9877296129862467
2025-11-02T08:29:52.278971,6,val,0.7246141362190247,0.513989087988933,0.5850932154307763,0.7480696175495783,0.630951781718054,0.9874380238850912
2025-11-02T08:30:27.497986,7,train,0.736959706445535,0.4875068696805586,0.5728570092810938,0.6898504860512912,0.5988682084849385,0.9893743069966634
2025-11-02T08:30:27.497986,7,val,0.6776082110404968,0.5687935921549797,0.7188974409302076,0.6951561745007833,0.6843287938758249,0.9933340708414714
2025-11-02T08:31:02.817369,8,train,0.6739708930750687,0.5026743606772894,0.5929979603985945,0.6886482069393,0.6136440726328917,0.9897527758280437
2025-11-02T08:31:02.817369,8,val,0.6382415332396825,0.5072827445653577,0.5803537219483406,0.7572441109021505,0.6242971999720379,0.971054941813151
2025-11-02T08:31:38.871677,9,train,0.6190374494592349,0.5091809099897121,0.6024530804296956,0.6952938957388203,0.6208815391559466,0.990034351348877
2025-11-02T08:31:38.871677,9,val,0.5923268220822017,0.5150958389540513,0.6402611885716518,0.7038529614607493,0.639472695878165,0.9729983774820964
2025-11-02T08:32:16.800756,10,train,0.5744590121507644,0.5117183873616159,0.6081705405128499,0.6902067318807046,0.6179620590126846,0.9900528653462728
2025-11-02T08:32:16.800756,10,val,0.533436194062233,0.5754169006148974,0.7109167716900507,0.7070040919383367,0.6861655133581294,0.9885567982991537
2025-11-02T08:46:24.513569,1,train,1.3293308353424071,0.2677412044181377,0.33571313481523246,0.5251870756795203,0.36129755561386206,0.9523818715413411
2025-11-02T08:46:24.513569,1,val,1.2085647773742676,0.34204516795696693,0.5086404106828074,0.4809533467073925,0.4480711582923547,0.9866413116455078
2025-11-02T08:46:54.523204,2,train,1.1798257221778234,0.3589401795474502,0.444145968092295,0.5944184986765807,0.4703009643939948,0.9815643437703451
2025-11-02T08:46:54.523204,2,val,1.11048530737559,0.3864661229774356,0.4482161468329529,0.6286760528633992,0.4960955933814669,0.9672716522216797
2025-11-02T08:47:26.338567,3,train,1.0907242645819981,0.38826226777930667,0.4806326769920997,0.6009020919643808,0.49993141434498406,0.98459716796875
2025-11-02T08:47:26.338567,3,val,1.0061563738187154,0.4975197779883941,0.6476386717955271,0.6039724745601416,0.5941350833818441,0.9931935628255208
2025-11-02T08:48:01.266790,4,train,1.0128207105398177,0.407019747691229,0.4987509213279312,0.628216254512469,0.5226623002582726,0.9856077003479004
2025-11-02T08:48:01.266790,4,val,0.9851635011037191,0.43921938239674396,0.5277490693788665,0.6661843004574378,0.5489046160528543,0.9648296101888021
2025-11-02T08:48:36.329482,5,train,0.9287051997582118,0.435573548367247,0.5216990435014789,0.6592894365390142,0.5521372054003646,0.9864643414815267
2025-11-02T08:48:36.329482,5,val,0.9099813707669576,0.4428588857750098,0.6507551148037116,0.5693718030055364,0.5651400471900426,0.9894038645426432
2025-11-02T08:49:11.248172,6,train,0.8512451071540514,0.46222938344037784,0.552553706058922,0.6603773499280214,0.5724178841887333,0.9884738794962565
2025-11-02T08:49:11.248172,6,val,0.8431275085608164,0.49638899296522143,0.5810992074509461,0.7336166759332021,0.617678514967833,0.9878163146972656
2025-11-02T08:49:46.527321,7,train,0.7926697950561842,0.46901375681937985,0.5531078881816939,0.6788390225544572,0.5789162507199294,0.9876308949788412
2025-11-02T08:49:46.527321,7,val,0.7318095433712005,0.5583923902114233,0.7123978588978449,0.693171244263649,0.6788421940732434,0.9923195902506511
2025-11-02T08:50:23.939579,8,train,0.731893982887268,0.4863015993568115,0.5678161315876059,0.688794928326582,0.5964517758706752,0.9890461667378744
2025-11-02T08:50:23.939579,8,val,0.6911111370722453,0.5169309073779732,0.6424597291337947,0.6709749845167001,0.6225728640654974,0.9843202463785807
2025-11-02T08:51:03.559226,9,train,0.6816782434284687,0.506516086695095,0.5914075836523747,0.6969434637576342,0.6146944387335516,0.9901614507039388
2025-11-02T08:51:03.559226,9,val,0.6082700641949972,0.572614100575447,0.6893293639024098,0.7159530582030614,0.6843705575320979,0.9933063252766927
2025-11-02T08:51:44.052346,10,train,0.6349325785537561,0.5251977968929956,0.6073149029196551,0.706132198702544,0.6325567846023104,0.9911487261454265
2025-11-02T08:51:44.052346,10,val,0.5754414288202921,0.5745613146821658,0.6962656626105308,0.726704892317454,0.6901005445318038,0.9930775705973307
2025-11-02T08:52:28.076193,11,train,0.595588533381621,0.5387496018355402,0.6281051054007063,0.7138298608921468,0.6479654754207799,0.9915049362182617
2025-11-02T08:52:28.076193,11,val,0.5503238850831985,0.5923027580976487,0.7078008568286895,0.7240651251872381,0.6974956738037974,0.9933224995930989
2025-11-02T08:53:12.122507,12,train,0.5517033318181833,0.5643621494372686,0.6528220232079427,0.72429464528958,0.6704114549787791,0.9929531669616699
2025-11-02T08:53:12.122507,12,val,0.5348580638567607,0.5752846572796504,0.6929373693466186,0.7359559379021327,0.6905255211228581,0.9908253733317057
2025-11-02T08:54:00.207930,13,train,0.5233592004825671,0.5760954822227359,0.6656886164595683,0.732963678414623,0.6827917891697172,0.9934031867980957
2025-11-02T08:54:00.207930,13,val,0.5444465380907059,0.5637266196807226,0.7144491376479467,0.6954147601127625,0.680409207221288,0.9927834065755209
2025-11-02T08:54:48.246787,14,train,0.5060666291167338,0.5755653921018045,0.6692364350582163,0.7277691224217415,0.6784277167980809,0.9932981936136881
2025-11-02T08:54:48.246787,14,val,0.48274500370025636,0.590245048503081,0.6985170475641886,0.7437609841426214,0.7012107522986104,0.9934144083658855
2025-11-02T08:55:37.472669,15,train,0.4815429096420606,0.591585806235671,0.683307377708455,0.7374872342993816,0.6966700580869157,0.9939425977071127
2025-11-02T08:55:37.472669,15,val,0.487919583717982,0.5884356675545375,0.6952517206470171,0.7520965687433878,0.7035894478745979,0.9932250213623047
2025-11-02T08:56:23.569514,16,train,0.46642973567048707,0.5991493746948738,0.690707796861728,0.7376909317821264,0.7010488196598531,0.9942271614074707
2025-11-02T08:56:23.569514,16,val,0.4752763432264328,0.5890945207079251,0.7045366942882538,0.7454447690645853,0.7042761996992773,0.9933275095621745
2025-11-02T08:57:25.533917,17,train,0.4562932864328225,0.6055086451054861,0.6961936311547955,0.7446492468410482,0.7073234763697694,0.994440434773763
2025-11-02T08:57:25.533917,17,val,0.46065207819143933,0.6003289059797923,0.7048907802502314,0.7646694509188334,0.71380925193492,0.9933256530761718
2025-11-02T08:58:18.594065,18,train,0.4499465411156416,0.6097196402245512,0.7080599131559332,0.7458467419135074,0.7131668227609201,0.99448579788208
2025-11-02T08:58:18.594065,18,val,0.4643690486749013,0.5968069603045781,0.7280483402808507,0.7364385930697123,0.7118733364376701,0.9929945119222006
2025-11-02T08:59:11.983378,19,train,0.44002207460502785,0.616145472706606,0.7102875627266864,0.7499378412465254,0.7177415854282174,0.9947288068135579
2025-11-02T08:59:11.983378,19,val,0.4738550827900569,0.5892459832628568,0.6911973216633002,0.7683175504207611,0.7057306399942066,0.9917501831054687
2025-11-02T09:00:14.461635,20,train,0.44093786522746087,0.6169342548772693,0.712625500621895,0.7507822501659394,0.717604154499001,0.9947695668538411
2025-11-02T09:00:14.461635,20,val,0.46219121555487314,0.5919189055760702,0.7086089583237966,0.7538673015435536,0.7082530787711488,0.9927619425455729
2025-11-02T09:17:53.642535,1,train,1.4598443162441255,0.26580677406847825,0.3308597689672024,0.5706898013389825,0.3585603508838669,0.9180731328328451
2025-11-02T09:17:53.642535,1,val,1.353976896603902,0.3816362948777775,0.4793730009595553,0.5876983434520662,0.4975991620436661,0.9856834665934244
2025-11-02T09:18:23.529530,2,train,1.3034564610322317,0.3573197043236966,0.43965126108921443,0.6082873216985415,0.4696078610493954,0.9814429346720378
2025-11-02T09:18:23.529530,2,val,1.2265902972221374,0.4068086423166096,0.4926614039763808,0.6120960357226432,0.5117205761607049,0.9691052754720052
2025-11-02T09:18:53.646547,3,train,1.2006060830752054,0.3913627759506926,0.4759145432400207,0.6198311342454205,0.5053367631795962,0.9831243324279785
2025-11-02T09:18:53.646547,3,val,1.1328485250473022,0.4835368298490842,0.631475784778595,0.6000957419474919,0.5849244209002807,0.9929512786865234
2025-11-02T09:19:27.757091,4,train,1.1102327368656795,0.41271823583636436,0.4979748845201296,0.6457150724840661,0.528635942690739,0.983232250213623
2025-11-02T09:19:27.757091,4,val,1.0335192664464314,0.5067429087062677,0.6014640696843465,0.7189992918570837,0.6318466918544792,0.9910905456542969
2025-11-02T09:20:02.836871,5,train,1.0236021399497985,0.4349389572899478,0.5209627926466055,0.6666985160360733,0.5531867994208503,0.9863171005249023
2025-11-02T09:20:02.836871,5,val,0.972495797475179,0.511800501147906,0.6468936040004094,0.6603099898497263,0.6276491404744782,0.9922359975179037
2025-11-02T09:20:38.532709,6,train,0.9532097468773524,0.44760554324748225,0.5240767098609164,0.6750740877290566,0.5589307321073956,0.9860788218180339
2025-11-02T09:20:38.532709,6,val,1.094932768344879,0.22434474498654405,0.23593481805175542,0.7936727492014567,0.33471467387390735,0.9170734151204427
2025-11-02T09:21:12.905782,7,train,0.8845132527748744,0.45487934500483485,0.5336220268586961,0.6868335059533517,0.5689015736499742,0.9857066281636556
2025-11-02T09:21:12.905782,7,val,0.8119238793849946,0.5367618131637574,0.6803298242886862,0.6860642883678277,0.6490630007965181,0.9909824625651041
2025-11-02T09:21:49.681110,8,train,0.7997969554861387,0.4888754611584591,0.5627530234096533,0.7024788403687611,0.6034329227431632,0.9885979461669921
2025-11-02T09:21:49.681110,8,val,0.7500988904635112,0.520885833054781,0.6327182241653403,0.6916853348414104,0.629029307450124,0.9893061319986979
2025-11-02T09:22:27.893726,9,train,0.7239384256800016,0.5068652369640767,0.587299743378535,0.7020125787953536,0.6171452989877958,0.9902538935343425
2025-11-02T09:22:27.893726,9,val,0.6787931609153748,0.5147790300597748,0.6108998551716407,0.701088373363018,0.623590563113736,0.9880836232503255
2025-11-02T09:23:10.059028,10,train,0.6701385915279389,0.5093703206256032,0.5929805119677136,0.6924186950953056,0.6173932956291753,0.9902448908487955
2025-11-02T09:23:10.059028,10,val,0.613689786195755,0.5721637303630511,0.7092094417413076,0.7057779074708621,0.684477906202673,0.9929007212320964
2025-11-02T09:23:55.226157,11,train,0.6056499053537846,0.5249726338063677,0.6141899157362058,0.7049983559797207,0.6347085750866175,0.9906555938720704
2025-11-02T09:23:55.226157,11,val,0.5971179266770681,0.5302807444830736,0.696300690571467,0.6690136816104253,0.6533256671462068,0.9866551717122396
2025-11-02T09:24:41.340898,12,train,0.5500716784099737,0.5443588368967176,0.6429631126159802,0.7056313996886213,0.6547310657660682,0.9916829617818197
2025-11-02T09:24:41.340898,12,val,0.5258413189649582,0.5460078645745913,0.6442291409770647,0.7251272092262904,0.6592195982042479,0.989619140625
2025-11-02T09:25:25.339004,13,train,0.5157084411134323,0.5468420139300482,0.6523978983176252,0.7001913153768207,0.6576633029435649,0.9916575495402018
2025-11-02T09:25:25.339004,13,val,0.49159784843524296,0.5438848055402438,0.7000142276287079,0.6694676772753397,0.6628371296538805,0.9908168284098308
2025-11-02T09:26:11.677324,14,train,0.4762604864190022,0.5594834348207708,0.6680434318014886,0.7042976731141486,0.665460642639988,0.9926929028828939
2025-11-02T09:26:11.677324,14,val,0.4371611324946086,0.5980268055200577,0.7639015926917394,0.6992997231086095,0.7102607942317576,0.9936744944254557
2025-11-02T09:26:57.605188,15,train,0.44132915524144967,0.5735528480789314,0.6762160788134982,0.7098044079169631,0.6764857934422113,0.9928192901611328
2025-11-02T09:26:57.605188,15,val,0.4150918444991112,0.6003722757101059,0.7065698129932085,0.7428666057189306,0.7053474141133316,0.9937421925862631
2025-11-02T09:27:50.235210,16,train,0.41657336632410685,0.5807078740714738,0.6940750972740353,0.707058140411973,0.6869658837006872,0.9936341857910156
2025-11-02T09:27:50.235210,16,val,0.4291627821326256,0.5708365369836489,0.670292229950428,0.7268671874205271,0.6767836892897244,0.9918987019856771
2025-11-02T09:28:40.188632,17,train,0.42271384929617245,0.5650668632914312,0.6762305535112197,0.7031114571875272,0.6705263786748983,0.9924359385172526
2025-11-02T09:28:40.188632,17,val,0.4005127302805583,0.5886118349432945,0.7442437505722046,0.6828384976585706,0.6910128863556024,0.9943149566650391
2025-11-02T09:29:40.139993,18,train,0.4093579082439343,0.5739806338648001,0.6921266640660664,0.7024480656286081,0.6807463179910789,0.9924800046284994
2025-11-02T09:29:40.139993,18,val,0.42925001561641696,0.5496805520852407,0.6986176437139511,0.678842869400978,0.666404664235075,0.992542470296224
2025-11-02T09:30:33.598945,19,train,0.4033085242907206,0.5714619673291842,0.6890062723557154,0.697606097360452,0.6777315894494904,0.9929295539855957
2025-11-02T09:30:33.598945,19,val,0.5002328513562679,0.5475460129231214,0.6369520895493527,0.720746656258901,0.6482215673946871,0.9742664082845052
2025-11-02T09:31:35.130603,20,train,0.3842894356325269,0.5836237642479439,0.7059770431369543,0.7004267648359139,0.6882423605699827,0.9936793835957846
2025-11-02T09:31:35.130603,20,val,0.4096269396940867,0.5617103492965301,0.6812715293839574,0.6932615504662196,0.6636552419807369,0.9926006062825521
2025-11-02T14:03:02.733162,1,train,1.4378216767311096,0.2340880072718331,0.3015602703188779,0.5328653018195473,0.32433404165384583,0.9116413370768229
2025-11-02T14:03:02.733162,1,val,1.350086391766866,0.29804565096274016,0.3497541931519906,0.5272628374397754,0.3922829635040968,0.9549834442138672
2025-11-02T14:03:32.366944,2,train,1.2718392539024352,0.3234122976756286,0.4142985827001879,0.5603478124613563,0.43929870107997043,0.9784488805135091
2025-11-02T14:03:32.366944,2,val,1.1895293521881103,0.440793355643594,0.5399627194926143,0.6011365901647756,0.5447581642238348,0.9903666178385416
2025-11-02T14:04:02.865142,3,train,1.166079780658086,0.36892773917148586,0.4619535832701513,0.6134679704365166,0.48619853198208657,0.9811607678731282
2025-11-02T14:04:02.865142,3,val,1.1012439783414205,0.42702021557837727,0.5261557902147372,0.6118545064330101,0.540827953604052,0.9877864329020182
2025-11-02T14:04:36.447821,4,train,1.0732569706439972,0.39871588836501665,0.46814674444807075,0.6443284262468417,0.5078243572769232,0.9837069956461588
2025-11-02T14:04:36.447821,4,val,0.9924788816769918,0.48110978038360674,0.6302364257723093,0.6422275975346565,0.597168451201211,0.9910394287109375
2025-11-02T14:05:11.170839,5,train,0.9942020539442699,0.4143465455947444,0.4969798466206218,0.6503633290094634,0.5290818533442921,0.9852672576904297
2025-11-02T14:05:11.170839,5,val,0.9367407162984213,0.5096949524059892,0.605321914528807,0.7023825744787852,0.6272371945642692,0.9896048990885417
2025-11-02T14:05:47.522676,6,train,0.920993852118651,0.4337747005644875,0.5105136858959062,0.6684933788174142,0.5463318653635723,0.9855176862080892
2025-11-02T14:05:47.522676,6,val,0.8458323474725088,0.5202285693089167,0.6307227275768916,0.7095956485470136,0.6394528952094868,0.9917398325602214
2025-11-02T14:06:26.829454,7,train,0.8429260255893072,0.4536425490302887,0.5295748070429545,0.6780815810337663,0.5626655469562306,0.9865324529012044
2025-11-02T14:06:26.829454,7,val,0.7946535325050355,0.5114698446790378,0.6478179348508517,0.6749719401200612,0.6350994382487228,0.9902019755045572
2025-11-02T14:07:07.072566,8,train,0.767891928255558,0.47628985773772003,0.5673002147627995,0.6768099678649256,0.5876717886780026,0.9873733965555826
2025-11-02T14:07:07.072566,8,val,0.726314845085144,0.49406843199084205,0.6477378245691459,0.6065553998326262,0.6021225536040941,0.9910960896809896
2025-11-02T14:07:51.896044,9,train,0.7004810941219329,0.48780458831276824,0.5774545184218247,0.6769951333416006,0.5989263568101246,0.9886272557576498
2025-11-02T14:07:51.896044,9,val,0.5953505635261536,0.5547600277513266,0.6988118581970533,0.6956102405985196,0.6690558504805941,0.992193094889323
2025-11-02T14:08:35.846194,10,train,0.6430649301409721,0.5026458399936867,0.5966312512623456,0.6789872945596774,0.6124191374676381,0.9899485143025716
2025-11-02T14:08:35.846194,10,val,0.6248374901215236,0.537632758114487,0.6213237226009369,0.7588224323590597,0.6544087837197495,0.9854699961344401
2025-11-02T14:09:24.264508,11,train,0.5902447834610939,0.5118761734648918,0.6056713787093758,0.6935663376009324,0.6217853696273093,0.9906854883829752
2025-11-02T14:09:24.264508,11,val,0.6080026823282242,0.5037479673326015,0.5603213241199653,0.7863157969713211,0.6216274510525232,0.9779751078287761
2025-11-02T14:10:10.209353,12,train,0.543802362382412,0.5290118393333008,0.6329952218569815,0.6854050792877873,0.6377094925391463,0.9916971270243327
2025-11-02T14:10:10.209353,12,val,0.5110151175657908,0.5821638106306394,0.7230490472912788,0.7099053802092871,0.6913964713290894,0.9915871938069661
2025-11-02T14:10:57.238260,13,train,0.517938441534837,0.5273526438822349,0.6371848252043129,0.6772118499626716,0.6359758105425712,0.9910569953918457
2025-11-02T14:10:57.238260,13,val,0.48638779163360596,0.5647225171327591,0.6707760669787725,0.7378461980819702,0.6781252846071036,0.9915060933430989
2025-11-02T14:11:45.313232,14,train,0.485455633699894,0.5351213430520148,0.6427278875714789,0.6867364424963792,0.6445812283683545,0.9911547978719075
2025-11-02T14:11:45.313232,14,val,0.474143116970857,0.5545036833484968,0.6893724181503057,0.6941718236605326,0.6656417251412389,0.9928519694010417
2025-11-02T14:12:31.708540,15,train,0.449904563476642,0.5561083877552301,0.6735822638124227,0.6908203750227888,0.6646016386806582,0.9925818188985189
2025-11-02T14:12:31.708540,15,val,0.4586724599202474,0.5580278315146764,0.7480351660648982,0.6427483916282654,0.6713929972538772,0.9924220275878907
2025-11-02T14:13:22.713552,16,train,0.4313186410690347,0.5643911827076227,0.6761928027682006,0.6957838844880462,0.6704866205751322,0.9927080154418946
2025-11-02T14:13:22.713552,16,val,0.40982261290152866,0.5786665321389834,0.6912827152013779,0.7478967515627543,0.695961231079261,0.9930019378662109
2025-11-02T14:14:16.277920,17,train,0.42987946859250464,0.5558133709011599,0.6727081054293861,0.684056194278722,0.662512965533115,0.9922196833292644
2025-11-02T14:14:16.277920,17,val,0.42967622925837834,0.5648335676391919,0.7341613694032033,0.6640542829036713,0.6732750849347036,0.9916340637207032
2025-11-02T14:15:08.015770,18,train,0.401716017027696,0.5747215616245133,0.6907776600215584,0.6985322466120124,0.6808536141214546,0.9934842236836752
2025-11-02T14:15:08.015770,18,val,0.46723463624715805,0.537629051618278,0.6828059248502055,0.6839114470283191,0.6495408984712069,0.9836893463134766
2025-11-02T14:16:05.371672,19,train,0.38966177716851236,0.5853488100195925,0.7055262456834316,0.7030535167331496,0.6906425848625057,0.9930823771158854
2025-11-02T14:16:05.371672,19,val,0.37658043215672177,0.5916772698362668,0.7438527897000313,0.7023569595813751,0.7043016436340785,0.9938535817464192
2025-11-02T14:16:58.142612,20,train,0.39486812733113763,0.5730567688122392,0.6964637609074513,0.6940522031113505,0.6802312847273351,0.99307648340861
2025-11-02T14:16:58.142612,20,val,0.382938826084137,0.5835160471002261,0.7296359129746754,0.693126174211502,0.6912750710990297,0.993929697672526
2025-11-02T16:45:46.892038,1,train,1.3681517565250396,0.23787965244371057,0.29876002808237295,0.5662801729507434,0.3363256933516695,0.9350184822082519
2025-11-02T16:45:46.892038,1,val,1.2259558280309042,0.3780689094448462,0.4488641321565956,0.5922271570446901,0.48550547212277306,0.9856642150878906
2025-11-02T16:46:16.694210,2,train,1.2101761056979496,0.330502479412947,0.42173191200137805,0.5563548787886975,0.44182422076009714,0.977053025563558
2025-11-02T16:46:16.694210,2,val,1.1449807659784952,0.3577958769351244,0.5308597684899966,0.5016147284706434,0.4735212323093829,0.9865470631917318
2025-11-02T16:46:46.408996,3,train,1.1114706365267435,0.3722279158343251,0.4693900108306358,0.6008801498326163,0.48877318373017725,0.9832483355204265
2025-11-02T16:46:46.408996,3,val,1.0284264087677002,0.4504513108233611,0.5316971265276274,0.6790830008188884,0.5623664343456034,0.9868969217936198
2025-11-02T16:47:19.658540,4,train,1.0332586405674618,0.3836034386381895,0.4701951031755501,0.6182814440282527,0.496622469503767,0.9836933453877766
2025-11-02T16:47:19.658540,4,val,0.9429240012168885,0.4808229055379828,0.5932603248953819,0.6679495336363713,0.5986215358098771,0.9910656992594401
2025-11-02T16:47:52.968369,5,train,0.953044638633728,0.4204833404820723,0.5055641029216349,0.6495241956350704,0.5346765828056047,0.9859237480163574
2025-11-02T16:47:52.968369,5,val,0.9035761507352194,0.4487023391760886,0.5262839684635401,0.6964239229758581,0.5719942564313706,0.9797208404541016
2025-11-02T16:48:26.474302,6,train,0.8835288794835409,0.44048695367450513,0.5333561288317045,0.6503809662908315,0.5526308909034827,0.9867499351501465
2025-11-02T16:48:26.474302,6,val,0.8187194116910299,0.5308276993532975,0.6505890117088954,0.6698874156177044,0.6357234116694276,0.9933855692545573
2025-11-02T16:49:00.814712,7,train,0.81308296362559,0.4539836729566256,0.5482767206554612,0.6651806897918383,0.5680735019101165,0.987767505645752
2025-11-02T16:49:00.814712,7,val,0.7430571452776591,0.5115393520829579,0.5865720731392503,0.7330891047914823,0.616606743998069,0.9742411549886068
2025-11-02T16:49:37.632608,8,train,0.743082823852698,0.4772614110602687,0.563180856682981,0.6800680374602477,0.5874896761332926,0.9881580352783204
2025-11-02T16:49:37.632608,8,val,0.7098021407922109,0.49071908776958784,0.6643586671352386,0.6252336811522643,0.6133673360495134,0.9901417795817057
2025-11-02T16:50:15.498731,9,train,0.6820549101134141,0.4852020773353676,0.5785589086450637,0.6830153366054098,0.5998968347445505,0.9887721951802572
2025-11-02T16:50:15.498731,9,val,0.6204077488183976,0.5417578402161598,0.6678275205691655,0.7123079762856166,0.6637179286620322,0.9918084208170573
2025-11-02T16:50:54.985229,10,train,0.6176236506303151,0.5121147646273797,0.6016291523026303,0.7032419337083896,0.6216901016625843,0.9901673444112142
2025-11-02T16:50:54.985229,10,val,0.5710255239407221,0.5736096517244975,0.6703871806462606,0.7617717945575714,0.6879261620882717,0.9922268676757813
2025-11-02T16:51:32.264242,11,train,0.5704343609263499,0.5204078198715191,0.6168103410057181,0.6854656499794994,0.6287182819052736,0.9910832277933757
2025-11-02T16:51:32.264242,11,val,0.4923857706785202,0.5986572943131129,0.7240451890230178,0.7259059661626815,0.7050211072274344,0.9923115793863932
2025-11-02T16:52:08.129056,12,train,0.5387215708692868,0.522000725120306,0.6342819755834838,0.678680783212185,0.6331766373054752,0.9907340431213378
2025-11-02T16:52:08.129056,12,val,0.5076824603478114,0.5698612174888452,0.6779762299855551,0.730313140352567,0.6753942405575821,0.9865161641438802
2025-11-02T16:52:44.579076,13,train,0.49576522601147494,0.5397127621077622,0.6471349882613867,0.6906553119948755,0.6493312529307208,0.9915492312113444
2025-11-02T16:52:44.579076,13,val,0.45016700198252996,0.5821374703447024,0.7690702615181605,0.6708660970131556,0.6897561239423102,0.9941523742675781
2025-11-02T16:53:22.095164,14,train,0.4905108590424061,0.5255071211346269,0.647447222621801,0.6729453248398689,0.6377169023618324,0.9909463246663411
2025-11-02T16:53:22.095164,14,val,0.46036136130491895,0.5783981577555338,0.667620866894722,0.7688029873371124,0.690801101754918,0.9847970072428386
2025-11-02T16:54:00.712406,15,train,0.45045481249690056,0.5520685697952286,0.6641078316885978,0.6953741463335852,0.6609427295086717,0.9920740763346354
2025-11-02T16:54:00.712406,15,val,0.45381898870070775,0.5585616105794906,0.7222978196541469,0.6629416030645371,0.6701378317342546,0.9887125142415365
2025-11-02T16:54:39.646467,16,train,0.42572308575113615,0.5641922463763815,0.6864034243983527,0.6902345378487371,0.670662677781807,0.9923964627583821
2025-11-02T16:54:39.646467,16,val,0.4727297662695249,0.5779809421300888,0.6830756724874179,0.760179050763448,0.6934706901203417,0.9774942779541016
2025-11-02T16:55:18.520911,17,train,0.41197709942857424,0.5724110838289683,0.6957038839824964,0.6936885859351605,0.6793273153532478,0.9927585728963216
2025-11-02T16:55:18.520911,17,val,0.44810287684202194,0.5355149305860202,0.676584583769242,0.6625989233454068,0.6385652111738465,0.9931036885579427
2025-11-02T16:55:58.115068,18,train,0.42027301164964836,0.5556115135302147,0.6784937834553421,0.674177155662328,0.6610164207542518,0.9926184844970704
2025-11-02T16:55:58.115068,18,val,0.3613605721791585,0.6084878551959991,0.7594851036866506,0.714136236111323,0.7171989338824392,0.9945358530680338
2025-11-02T16:56:39.314397,19,train,0.39089557199428476,0.5778430032900845,0.7000952188468849,0.6938052041828633,0.6829796553234828,0.9935104815165202
2025-11-02T16:56:39.314397,19,val,0.37718220179279643,0.5945150725046794,0.7102396309375762,0.7393284426132838,0.704302002019542,0.9911868031819662
2025-11-02T16:57:19.285736,20,train,0.3752005238831043,0.5913652001600712,0.7104015581806501,0.7089351660820346,0.6968781812080568,0.9933671061197916
2025-11-02T16:57:19.285736,20,val,0.3485261288285255,0.6106122276186943,0.7406352591514588,0.7421982882420222,0.7207998373238657,0.9943114980061849
